選挙区,議員名,ひらがな,写真,所属会派,プロフィール,URL
愛媛県,ながえ　孝子[永江　　孝子],ながえ　たかこ,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7019031.jpg,各派に属しない議員,１９６０年６月１５日愛媛県松山市に生まれ、神戸大学法学部卒業、元民放アナウンサー○あなたが、ながえ孝子です。と県内全ての市町に個人後援会を創り、政党・団体の公認推薦を一切受けない、「完全無所属」で草の根選挙を展開。コーヒーとサラダを愛し、事務所では　愛猫ヴィヴィと遊ぶ時間を削りながら、電話やメールのお返事を夜遅くまで、あなたのお声を聞く毎日。元々地元テレビ局の日曜お昼の地域再発見番組「もぎたてテレビ」で愛媛県内をくまなく歩いた１８年間。地域にこそ資源があると確信し２００９年の総選挙で衆議院議員として議席を預かり、返済不要の奨学金制度創設に尽力するも、東日本大震災の復興予算の関係で、志半ばで議席を失った経緯もあるが、地域の声をいつも励みに、地域を歩く,/japanese/joho1/kousei/giin/profile/7019031.htm
愛媛県,山本　　順三,やまもと　じゅんぞう,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7004062.jpg,自由民主党,昭和２９年１０月２７日、愛媛県今治市生まれ。私立愛光中学校、県立今治西高等学校を経て、昭和５３年早稲田大学政治経済学部卒業○昭和５８年４月愛媛県議会議員初当選、平成１６年６月まで連続６期当選、愛媛県議会副議長、自民党愛媛県連幹事長等を務める○平成１６年７月参議院議員初当選、総務委員会理事、議院運営委員会理事、国土交通大臣政務官、自民党愛媛県連会長、国土交通委員会理事、参議院自民党国会対策筆頭副委員長、国家基本政策委員会理事、決算委員長、自民党組織運動本部長代理、総務委員会筆頭理事、自民党幹事長代理、自民党総務会長代理、政府開発援助等に関する特別委員長、国土交通副大臣兼内閣府副大臣兼復興副大臣、参議院議院運営委員長、国家公安委員会委員長、国土強靱化担当大臣、防災担当大臣、参議院予算委員長を歴任○現在参議院自民党議員副会長、全日本私立幼稚園ＰＴＡ連合会副会長,/japanese/joho1/kousei/giin/profile/7004062.htm
徳島県・高知県,高野　光二郎,たかの　こうじろう,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7013029.jpg,自由民主党,昭和４９年９月３０日、高知県高知市生まれ、高知中央高等学校を経て、平成９年３月、東京農業大学農学部を卒業。同年４月、元自民党総裁河野洋平氏秘書となる。平成１５年、高知県議会議員に初当選し、以降連続２期当選。全国青年都道府県議会議員の会代表世話人を務める。平成２１年、高知県議を任期半ばで辞職し、翌年の第２２回参議院議員通常選挙（高知県選挙区）に出馬するも落選。平成２５年第２３回参議院議員通常選挙（高知県選挙区）にて初当選○参議院予算委員会理事・憲法審査会幹事・党農林部会長代理、平成３０年には農林水産大臣政務官（第４次安倍改造内閣）等を歴任○令和元年第２５回参議院議員通常選挙（徳島県・高知県選挙区）にて２期目の当選○参議院議院運営委員会理事・参議院自民党国会対策副委員長・党憲法改正実現本部四国ブロック責任者・党副幹事長等、要職を担う○国連世界食糧計画（ＷＦＰ）国会議員連盟会長,/japanese/joho1/kousei/giin/profile/7013029.htm
徳島県・高知県,中西　　祐介,なかにし　ゆうすけ,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7010038.jpg,自由民主党,昭和５４年７月１２日徳島県阿南市生まれ。平成１４年慶應義塾大学法学部政治学科卒業。平成１５年株式会社ＵＦＪ銀行に入行。平成１９年同行を退職後、財団法人松下政経塾に入塾。平成２２年３月卒塾。同年７月徳島県選挙区より参議院議員に初当選。平成２５年参議院自由民主党政策審議会副会長。平成２６年参議院自由民主党副幹事長、自由民主党青年局局長代理。平成２７年第三次安倍改造内閣財務大臣政務官。平成２８年７月徳島県及び高知県参議院合同選挙区２期目当選、自由民主党政務調査会水産部会部会長。平成３０年参議院憲法審査会幹事、令和元年参議院財政金融委員長。令和２年参議院自由民主党国会対策委員会筆頭副委員長。令和３年第１次、第２次岸田改造内閣総務副大臣。令和４年７月徳島県及び高知県参議院合同選挙区３期目当選、自由民主党政務調査会副会長,/japanese/joho1/kousei/giin/profile/7010038.htm
福岡県,下野　　六太,しもの　ろくた,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7019021.jpg,公明党,昭和３９年５月１日福岡県北九州市八幡西区生まれ。島根大学教育学部卒業。福岡教育大学大学院修士課程修了。福岡県中学校保健体育科教諭。福岡県中学校保健体育科主幹教諭○著書「やればできる！を味わえば子どもは伸びる」、「跳べた泳げた必ずできる！驚異の下野式体育」、ＤＶＤ「やればできる！下野六太先生のスゴい体育」○元農林水産大臣政務官○現在災害対策特別委員会理事、党農林水産部会部会長,/japanese/joho1/kousei/giin/profile/7019021.htm
福岡県,野田　　国義,のだ　くによし,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7013042.jpg,立憲民主・社民,１９５８年福岡県八女郡立花町生まれ。福岡県立福島高等学校卒業。日本大学法学部政治経済学科在学中に政治研究会を設立し、「政治は生活そのもの」と知り政治家を志す。卒業後、代議士秘書を経て、１９９３年３４歳で八女市長に初当選。全国最年少市長となり、「八女のクリントン」と呼ばれ全国の話題に。「改革派・市民派市長」としてオープン・フェア・クリーンの政治姿勢で４期１６年務める○２００９年第４５回衆議院議員総選挙に出馬し初当選。農林水産委員会理事等を歴任、衆議院議員１期。２０１３年第２３回参議院議員通常選挙で初当選。２０１９年第２５回参議院議員通常選挙にて２期目当選○国土交通委員長、行政監視委員長、予算委員会理事、決算委員会理事、議院運営委員会理事、災害対策特別委員会理事、国の統治機構に関する調査会理事、国土交通委員、総務委員、政府地方制度調査会委員等を歴任○「次の内閣」総務大臣,/japanese/joho1/kousei/giin/profile/7013042.htm
福岡県,松山　　政司,まつやま　まさじ,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7001046.jpg,自由民主党,１９５９年１月２０日生まれ、福岡市在住○福岡県立京都高校・明治大学商学部卒業○１９９６年福岡青年会議所理事長、１９９９年日本青年会議所会頭○２００１年参議院議員初当選○参議院・議院運営委員長、環境委員長、政府開発援助等に関する特別委員長、議院運営委員会筆頭理事、議院運営委庶務関係小委員長、決算委員会筆頭理事、経済産業委員会理事、農林水産委員、憲法調査会委員○自民党国会対策委員長、総務会長代理、副幹事長、国対副委員長、福岡県支部連合会会長、団体総局次長、水産部会副部会長、改革実行本部幹事、食育調査会○国務大臣、外務副大臣、経済産業大臣政務官○現在参議院自民党政策審議会長、裁判官弾劾裁判所裁判長、党外国人労働者等特別委員長、選挙対策本部副委員長,/japanese/joho1/kousei/giin/profile/7001046.htm
福岡県,秋野　　公造,あきの　こうぞう,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7010003.jpg,公明党,１９６７年７月１１日生。白陵高校、長崎大医学部卒、９２年医師免許取得、９６年同大大学院医学研究科博士課程修了。長崎大学、米国シーダース・サイナイ・メディカルセンター、厚生労働省にて勤務、０９年東京空港検疫所支所長、同年厚生労働省退職。１０年参院初当選。胃がん予防のためのピロリ菌除菌の保険適用などを実現。１２年環境大臣政務官兼内閣府大臣政務官、１３年参議院災害対策特別委員長。１６年法務委員長。１８年総務委員長。２２年財務副大臣○著書「やさしい腎代替療法」「てんかんの教科書」「フットケアで寿命を延ばす」「胃がんは『ピロリ菌除菌』でなくせる」「腎代替療法の未来」「令和の養生訓」「まだ終わっていない弱者の病・結核」,/japanese/joho1/kousei/giin/profile/7010003.htm
福岡県,大家　　敏志,おおいえ　さとし,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7010018.jpg,自由民主党,昭和４２年７月１７日福岡県生まれ。久留米大学附設中・高、北九州大学法学部卒業。自由民主党福岡県支部連合会職員、参議院議員秘書を経て、平成１１年福岡県議会議員当選（３期）。平成２２年参議院議員当選。平成２４年議院運営委員会理事。平成２５年予算委員会理事。平成２６年財務大臣政務官（第２次安倍改造内閣・第３次安倍内閣）。平成２８年財政金融委員長。参議院議員当選（２期）。令和元年議院運営委員会筆頭理事。令和３年財務副大臣。令和４年参議院議員当選（３期）。自由民主党政務調査会長代理（現在）,/japanese/joho1/kousei/giin/profile/7010018.htm
福岡県,古賀　　之士,こが　ゆきひと,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7016018.jpg,立憲民主・社民,昭和３４年４月９日福岡県久留米市生まれ。福岡県立明善高校卒業。昭和５９年明治大学政治経済学部卒業。同年福岡放送入社。平成１７年１０月同社報道局チーフアナウンサー。平成２０年７月同社編成局エグゼクティブ・アナウンサー。この間、昭和５９年１０月から「ズームイン！！朝！」「ズームイン！！サタデー！」キャスター・リポーター。平成６年５月から平成７年９月まで「ナイトシャッフル」ＭＣ・リポーター。平成７年１０月から平成２７年１１月まで「めんたいワイド」「ＮＥＷＳめんたいＰｌｕｓ」総合司会・リポーター等。また、選挙特番・２４時間テレビの司会、プロ野球・サッカー日本代表・社会人ラグビー等の実況・リポートを多数務める。ディレクターとしてドキュメント番組の制作にも携わる。日本メディア学会会員、東亜天文学会会員。平成２８年参議院選挙初当選,/japanese/joho1/kousei/giin/profile/7016018.htm
佐賀県,山下　　雄平,やました　ゆうへい,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7013060.jpg,自由民主党,１９７９年８月２７日、佐賀県唐津市生まれ。呼子町立呼子小学校、私立弘学館中学・高校を経て慶應義塾大学法学部政治学科卒業。２００３年時事通信社入社。内政部記者として石原慎太郎東京都知事、片山善博鳥取県知事などを担当。２００７年に同社を退職し日本経済新聞社入社。政治部記者として福田康夫首相、保利耕輔政調会長、谷垣禎一自民党総裁などの番記者を経て、２０１２年２月に同社退職。２０１３年７月参議院議員に初当選。予算委員会理事。内閣府大臣政務官。議院運営委員会理事。党参院副幹事長。農林水産委員長,/japanese/joho1/kousei/giin/profile/7013060.htm
佐賀県,福岡　　資麿,ふくおか　たかまろ,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7010045.jpg,自由民主党,昭和４８年５月９日佐賀県川副町に生まれ、佐賀市で育つ。佐賀県立佐賀西高等学校を経て、平成８年慶應義塾大学法学部政治学科卒業。同年三菱地所株式会社入社。平成１７年衆議院総選挙（佐賀１区）で初当選。平成２１年自由民主党佐賀県支部連合会会長。平成２２年参議院議員通常選挙に佐賀県選挙区で当選。平成２３年参議院行政監視委員長。平成２４年自由民主党厚生労働部会長。平成２５年内閣府大臣政務官兼復興大臣政務官。平成２６年参議院厚生労働委員会筆頭理事、平成２７年内閣府副大臣。平成２８年参議院議員通常選挙に佐賀県選挙区で２期目再選。平成２９年自由民主党総務会長代理。平成３０年自由民主党政務調査会長代理。令和元年参議院予算委員会筆頭理事。令和２年自由民主党厚生労働部会長。令和３年参議院議院運営委員長、令和４年参議院議員通常選挙に佐賀県選挙区で３期目再選○現在自由民主党人事局長○衆議院当選１回,/japanese/joho1/kousei/giin/profile/7010045.htm
長崎県,古賀　友一郎,こが　ゆういちろう,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7013021.jpg,自由民主党,昭和４２年１１月２日生。本籍長崎県諫早市。諫早市立御館山小学校、諫早中学校、私立青雲高等学校を経て、東京大学法学部卒業○平成３年自治省入省後、栃木県庁、環境庁、和歌山市財政部長、自治大学校教授、岡山県財政課長、北九州市財政局長、総務省公務員部高齢対策室長、長崎市副市長などを経て、平成２５年初当選。環境委員長、議院運営委員会理事、予算委員会理事、決算委員会理事、憲法審査会幹事、総務大臣政務官兼内閣府大臣政務官、党政務調査会副会長、党総務部会長代理、党少子化対策調査会事務局長、党税制調査会幹事、党参院副幹事長、党参院国会対策副委員長、党参院政策審議会副会長などを歴任○現在内閣委員長、消費者問題に関する特別委員会委員、党中央政治大学院副学院長○著書「地方自治法講座財務」など,/japanese/joho1/kousei/giin/profile/7013021.htm
長崎県,山本　　啓介,やまもと　けいすけ,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7022040.jpg,自由民主党,昭和５０年６月２１日生まれ。長崎県壱岐市出身。平成１１年３月皇學館大學文学部を卒業。大学卒業後、衆議院議員秘書、防衛庁長官秘書等を経て、平成２３年４月、長崎県議会議員壱岐市選挙区より出馬し、初当選（３期連続当選）。任期中は、総務委員会委員長、環境生活委員会委員長、離島半島地域振興特別委員会委員長を歴任し、地場産業振興に貢献する「長崎県産酒による乾杯の推進に関する条例」の制定を主導したほか、誰もが安心して暮らせる社会の実現のための「長崎県犯罪被害者等支援条例」の制定にも主体的に関与。地元壱岐市にインドのＩＴ企業を誘致し、離島振興にも取り組む。自由民主党長崎県支部連合会の総務会長、幹事長を歴任。令和４年７月の第２６回参議院議員通常選挙において長崎県選挙区から初当選,/japanese/joho1/kousei/giin/profile/7022040.htm
熊本県,馬場　　成志,ばば　せいし,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7013044.jpg,自由民主党,昭和３９年１１月３０日熊本県生まれ。昭和５８年熊本県立熊本工業高校卒、昭和５９年熊本県産業開発青年隊訓練所修了○平成３年熊本市議会議員初当選、連続２期○平成９年熊本県議会議員初当選、連続５期。この間自民党青年局中央常任委員会議長、自民党熊本県連政調会長、第８１代熊本県議会議長、全国都道府県議会議長会副会長を歴任○平成２５年７月の参議院選挙で初当選、農林水産・決算委員会、災害対策特別委員会に所属、平成２６年予算委員会理事、平成２７年我が国及び国際社会の平和安全法制に関する特別委員会理事、平成２８年議院運営委員会理事に就任、（党）国会対策副委員長、農林・水産各副部会長○第３次安倍第２次改造内閣厚生労働大臣政務官に就任○平成２９年厚生労働委員会理事、平成３０年（党）副幹事長、災害対策特別委員会与党筆頭理事に就任○令和３年１２月外交防衛委員長に就任,/japanese/joho1/kousei/giin/profile/7013044.htm
熊本県,松村　　祥史,まつむら　よしふみ,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7004057.jpg,自由民主党,昭和３９年４月２２日熊本県球磨郡上村生、県立人吉高等学校（硬式野球部・主将）、専修大学経営学部卒（東都大学リーグ硬式野球部）○平成１１年熊本県商工会青年部連合会会長、平成１１年６月丸昭商事（株）代表取締役社長、平成１３年５月全国商工会青年部連合会会長（２期）、全国商工会連合会顧問○経済産業委員会理事、参議院環境委員長、参議院議院運営委員長、参議院決算委員長、経済産業大臣政務官、経済産業副大臣、自民党水産部会長、自民党幹事長代理を歴任○現在自民党総務会長代理、自民党熊本県参議院選挙区第一支部長,/japanese/joho1/kousei/giin/profile/7004057.htm
大分県,古庄　　玄知,こしょう　はるとも,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7022020.jpg,自由民主党,昭和３２年１２月２３日大分県国東市生まれ○大分県立杵築高等学校を経て早稲田大学法学部入学。昭和５５年卒業○昭和５７年司法試験合格、昭和６０年古庄法律事務所を開設。平成２０年大分県弁護士会会長。令和３年（公財）大分県暴力追放運動推進センター理事長。令和４年自由民主党大分県参議院選挙区第１支部支部長。別府大学講師、大分朝日放送コメンテーター、日本弁護士連合会常務理事、九州弁護士連合会常任理事を歴任○現在予算委員会委員、災害対策特別委員会委員、憲法審査会委員、法務委員会委員、古庄総合法律事務所代表弁護士,/japanese/joho1/kousei/giin/profile/7022020.htm
宮崎県,長峯　　　誠,ながみね　まこと,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7013039.jpg,自由民主党,昭和４４年８月２日宮崎県都城市生まれ。早稲田大学政経学部卒。早大雄弁会幹事長。参議院議員秘書を経て、平成９年宮崎県議会議員初当選。連続３期。農林水産常任委員長など歴任。平成１６年に当時全国最年少３５歳で都城市長初当選。連続３期。宮崎県市長会副会長など歴任。平成２２年口蹄疫、平成２３年新燃岳噴火に対処し被害を最小限に食い止めた。平成２５年７月第２３回参議院議員通常選挙初当選。財務大臣政務官、参議院外交防衛委員長、自民党水産部会長、自民党総合農林政策調査会副会長、地方制度調査会委員、参議院自民党副幹事長、国会対策副委員長、財政金融委員会筆頭理事、行政監視委員会筆頭理事など歴任。令和元年７月第２５回参議院議員通常選挙再選○現在経済産業大臣政務官兼内閣府大臣政務官、経済産業委員会委員、政治倫理の確立及び選挙制度に関する特別委員会委員、防災士,/japanese/joho1/kousei/giin/profile/7013039.htm
宮崎県,松下　　新平,まつした　しんぺい,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7004056.jpg,自由民主党,昭和４１年８月１８日、宮崎県宮崎市（旧高岡町）に生まれ、県立宮崎西高校を経て、平成４年法政大学第二法学部政治学科を卒業○平成３年宮崎県庁入庁。平成９年１月参議院議員公設秘書。平成１１年宮崎県議会に初当選。平成１５年宮崎県議会に２期目当選。平成１６年参議院議員通常選挙において初当選。平成２２年参議院議員通常選挙において２期目当選。参議院災害対策特別委員長。第二次安倍内閣国土交通大臣政務官。自民党政務調査会副会長、自民党総務部会長。第三次安倍改造内閣総務副大臣兼内閣府副大臣。平成２８年参議院議員通常選挙において３期目当選。自民党人事局長、自民党外交部会長、自民党財務金融部会長、参議院政府開発援助等に関する特別委員長、参議院政治倫理の確立及び選挙制度に関する特別委員長。令和４年参議院議員通常選挙において４期目当選。参議院政治倫理審査会会長,/japanese/joho1/kousei/giin/profile/7004056.htm
鹿児島県,尾辻　　秀久,おつじ　ひでひさ,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g5989018.jpg,各派に属しない議員,昭和１５年１０月２日鹿児島県に生まれ、３歳の時父親をソロモン諸島海域で亡くした戦没者遺児、鹿児島市立玉龍高校を経て同３４年防衛大学校入学、在学中母親にも逝かれ、１人残された妹の為故郷へ帰る、同３９年東京大学入学、同４１年国産車にて世界一周の旅に出る、アルバイトをしながら５か年を要し７０か国を巡る（現在１００余か国）、同４６年２月帰国後、旅行家兼ルポライターとなり東京大学を中退○昭和５４年４月鹿児島県議に当選、以後連続２期当選、同６０年５月（財）鹿児島県遺族会長○平成元年７月参議院議員比例代表選挙当選、総務、沖縄開発政務次官、国民福祉委員長、財務副大臣、党厚労部会長、厚労大臣、（財）日本遺族会会長、参議院自民党議員会長、参議院副議長○現在参議院議長、一般財団法人日本遺族会名誉顧問○著書「ボッケモン世界を行く」「アフリカ旅日記」「旅また人生」,/japanese/joho1/kousei/giin/profile/5989018.htm
鹿児島県,野村　　哲郎,のむら　てつろう,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7004046.jpg,自由民主党,昭和１８年１１月２０日鹿児島県霧島市隼人町に生まれる。昭和３７年鹿児島ラ・サール高校卒業。昭和４４年鹿児島県農協中央会入会、平成１１年常務理事に就任、平成１６年退任。平成１６年７月参議院議員選挙鹿児島選挙区において初当選。農林水産大臣政務官、参議院農林水産委員長、自民党政務調査会長代理、自民党農林部会長、参議院農林水産委員会筆頭理事、参議院議院運営委員会・庶務小委員長等を歴任○現在農林水産大臣,/japanese/joho1/kousei/giin/profile/7004046.htm
沖縄県,高良　　鉄美,たから　てつみ,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7019028.jpg,沖縄の風,１９５４年１月１５日沖縄県那覇市生まれ。那覇市立松川小学校、那覇市立真和志中学校、琉球政府立那覇高校、九州大学法学部を卒業。九州大学大学院博士課程単位取得満期退学。１９８８年琉球大学法文学部助教授、バージニア大学ロースクール客員研究員を経て、１９９５年琉球大学法文学部教授、２００４年琉球大学法科大学院教授、２００７年琉球大学法科大学院院長、２０１９年琉球大学名誉教授。オール沖縄会議顧問。２０１９年参議院議員選挙において沖縄県選挙区から初当選○現在外交防衛委員、沖縄の風幹事長○著書「沖縄から見た平和憲法―万人（うまんちゅ）が主役」ほか,/japanese/joho1/kousei/giin/profile/7019028.htm
沖縄県,伊波　　洋一,いは　よういち,https://www.sangiin.go.jp/japanese/joho1/kousei/giin/photo/g7016007.jpg,沖縄の風,１９５２年１月４日沖縄県宜野湾市生まれ。琉球政府立普天間高等学校を経て、１９７４年３月琉球大学理工学部卒業。同年宜野湾市役所入職。宜野湾市職労委員長、中部地区労事務局長を経て、１９９６年沖縄県議会議員に当選（２期）。２００３年宜野湾市長に当選（２期）。県議会では県立子ども病院問題や平和祈念資料館問題などで手腕を発揮。宜野湾市長時代の２００４年に米軍大型ヘリが市内大学本館ビルに墜落炎上。普天間基地の危険性を明らかにして三度の訪米要請行動を取り組む。行政ＩＴ化の実現、教育・福祉・医療の充実に取り組む。宜野湾市西海岸地域へ大型店舗・ホテル等を誘致。海浜公園へ「琉球海炎祭」誘致。外交防衛委員会、行政監視委員会に所属。これまでに政府開発援助及び沖縄・北方問題に関する特別委員会、国際経済・外交調査会、北朝鮮・拉致特、政治倫理・選挙特、皇室典範特例法案特に所属,/japanese/joho1/kousei/giin/profile/7016007.htm
